"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","predicted","-","0.9",,"HSP90AA1 (FI) RANBP2","true",,"HSP90AA1 (FI) RANBP2"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) NOP58","true",,"EXOSC2 (FI) NOP58"
"FI","activated by","<-","1.0",,"FIP1L1 (FI) TPR","true",,"FIP1L1 (FI) TPR"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) NOP56","true",,"EXOSC2 (FI) NOP56"
"FI","predicted","-","0.92",,"RFC2 (FI) XRCC5","true",,"RFC2 (FI) XRCC5"
"FI","activate","->","1.0",,"BOP1 (FI) WDR75","true",,"BOP1 (FI) WDR75"
"FI","predicted","-","0.91",,"CDC5L (FI) TOP2A","true",,"CDC5L (FI) TOP2A"
"FI","complex","-","1.0",,"DDX21 (FI) EBNA1BP2","true",,"DDX21 (FI) EBNA1BP2"
"FI","predicted","-","0.96",,"DHX9 (FI) SSRP1","true",,"DHX9 (FI) SSRP1"
"FI","complex; input","-","1.0",,"NUP35 (FI) NUP62","true",,"NUP35 (FI) NUP62"
"FI","activated by; complex; input","<-","1.0",,"PWP2 (FI) WDR75","true",,"PWP2 (FI) WDR75"
"FI","predicted","-","0.94",,"HNRNPU (FI) SSRP1","true",,"HNRNPU (FI) SSRP1"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) SMU1","true",,"EFTUD2 (FI) SMU1"
"FI","reaction","-","1.0",,"RPS5 (FI) WDR43","true",,"RPS5 (FI) WDR43"
"FI","predicted","-","0.96",,"HSPA9 (FI) SLC25A5","true",,"HSPA9 (FI) SLC25A5"
"FI","complex; input","-","1.0",,"TBCD (FI) TUBA1C","true",,"TBCD (FI) TUBA1C"
"FI","catalyze; complex; input","->","1.0",,"NUP62 (FI) RANBP2","true",,"NUP62 (FI) RANBP2"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) PRPF8","true",,"HSPA8 (FI) PRPF8"
"FI","complex; input","-","1.0",,"TBCD (FI) TUBA1B","true",,"TBCD (FI) TUBA1B"
"FI","predicted","-","0.95",,"PRPF8 (FI) SART3","true",,"PRPF8 (FI) SART3"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) PRPF6","true",,"HSPA8 (FI) PRPF6"
"FI","complex; input","-","1.0",,"KIF2A (FI) RANBP2","true",,"KIF2A (FI) RANBP2"
"FI","predicted","-","0.92",,"DDX10 (FI) DDX27","true",,"DDX10 (FI) DDX27"
"FI","predicted","-","0.93",,"EBNA1BP2 (FI) KRR1","true",,"EBNA1BP2 (FI) KRR1"
"FI","complex; input","-","1.0",,"MYBBP1A (FI) POLR1D","true",,"MYBBP1A (FI) POLR1D"
"FI","predicted","-","0.91",,"MCM2 (FI) RNASEH2A","true",,"MCM2 (FI) RNASEH2A"
"FI","activated by; complex; input","<-","1.0",,"RRP9 (FI) WDR43","true",,"RRP9 (FI) WDR43"
"FI","complex; input","-","1.0",,"MYBBP1A (FI) POLR1B","true",,"MYBBP1A (FI) POLR1B"
"FI","catalyzed by; input","<-","1.0",,"HSPA8 (FI) SMU1","true",,"HSPA8 (FI) SMU1"
"FI","catalyzed by","<-","1.0",,"HSPA9 (FI) PMPCB","true",,"HSPA9 (FI) PMPCB"
"FI","predicted","-","0.91",,"PNO1 (FI) RRP9","true",,"PNO1 (FI) RRP9"
"FI","catalyzed by; complex; input","<-","1.0",,"DHX15 (FI) DHX9","true",,"DHX15 (FI) DHX9"
"FI","predicted","-","0.98",,"BAZ1B (FI) SMARCA1","true",,"BAZ1B (FI) SMARCA1"
"FI","reaction","-","1.0",,"NIP7 (FI) WDR75","true",,"NIP7 (FI) WDR75"
"FI","predicted","-","0.9",,"HCFC1 (FI) HSP90AA1","true",,"HCFC1 (FI) HSP90AA1"
"FI","complex; input","-","1.0",,"NUP35 (FI) NUP43","true",,"NUP35 (FI) NUP43"
"FI","activated by; catalyzed by","<-","1.0",,"NOP56 (FI) XRN2","true",,"NOP56 (FI) XRN2"
"FI","complex; input","-","1.0",,"BAZ1B (FI) SMARCA5","true",,"BAZ1B (FI) SMARCA5"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL46 (FI) PTCD3","true",,"MRPL46 (FI) PTCD3"
"FI","predicted","-","0.9",,"NUP133 (FI) XRCC5","true",,"NUP133 (FI) XRCC5"
"FI","predicted","-","0.92",,"NSUN2 (FI) PUS7","true",,"NSUN2 (FI) PUS7"
"FI","catalyzed by; complex; input","<-","1.0",,"DDX46 (FI) DDX5","true",,"DDX46 (FI) DDX5"
"FI","complex","-","1.0",,"COL5A2 (FI) LAMC1","true",,"COL5A2 (FI) LAMC1"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL15 (FI) MRPS30","true",,"MRPL15 (FI) MRPS30"
"FI","complex","-","1.0",,"PDCD11 (FI) UTP14A","true",,"PDCD11 (FI) UTP14A"
"FI","complex; input","-","1.0",,"PRPF3 (FI) SF3B3","true",,"PRPF3 (FI) SF3B3"
"FI","predicted","-","0.98",,"NOP58 (FI) RRP12","true",,"NOP58 (FI) RRP12"
"FI","complex","-","1.0",,"MRPL43 (FI) MRPL9","true",,"MRPL43 (FI) MRPL9"
"FI","complex; input","-","1.0",,"NUP35 (FI) NUP54","true",,"NUP35 (FI) NUP54"
"FI","predicted","-","0.9",,"HCFC1 (FI) HSP90AB1","true",,"HCFC1 (FI) HSP90AB1"
"FI","complex; input","-","1.0",,"MCM6 (FI) MCM7","true",,"MCM6 (FI) MCM7"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) MPHOSPH10","true",,"EXOSC9 (FI) MPHOSPH10"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL7A (FI) RPS4X","true",,"RPL7A (FI) RPS4X"
"FI","activated by; complex; input","<-","1.0",,"PDCD11 (FI) WDR43","true",,"PDCD11 (FI) WDR43"
"FI","complex; input","-","1.0",,"RBM10 (FI) SRRT","true",,"RBM10 (FI) SRRT"
"FI","predicted","-","0.91",,"FGG (FI) FN1","true",,"FGG (FI) FN1"
"FI","predicted","-","0.94",,"APOH (FI) F12","true",,"APOH (FI) F12"
"FI","complex","-","1.0",,"NOP56 (FI) PWP2","true",,"NOP56 (FI) PWP2"
"FI","complex; input","-","1.0",,"NUP133 (FI) NUP153","true",,"NUP133 (FI) NUP153"
"FI","predicted","-","0.93",,"DDX21 (FI) DHX9","true",,"DDX21 (FI) DHX9"
"FI","complex; input","-","1.0",,"DDX5 (FI) DHX9","true",,"DDX5 (FI) DHX9"
"FI","complex","-","1.0",,"COL4A2 (FI) FN1","true",,"COL4A2 (FI) FN1"
"FI","predicted","-","0.91",,"EBNA1BP2 (FI) PA2G4","true",,"EBNA1BP2 (FI) PA2G4"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL12 (FI) MRPS18B","true",,"MRPL12 (FI) MRPS18B"
"FI","predicted","-","0.96",,"TOP2A (FI) TOP2B","true",,"TOP2A (FI) TOP2B"
"FI","predicted","-","0.91",,"C8A (FI) CFHR5","true",,"C8A (FI) CFHR5"
"FI","predicted","-","0.9",,"CHD4 (FI) HNRNPU","true",,"CHD4 (FI) HNRNPU"
"FI","activated by","<-","1.0",,"NOC4L (FI) RPS5","true",,"NOC4L (FI) RPS5"
"FI","complex; input","-","1.0",,"PRPF8 (FI) PUF60","true",,"PRPF8 (FI) PUF60"
"FI","catalyzed by; complex; input","<-","1.0",,"PLG (FI) SERPINF2","true",,"PLG (FI) SERPINF2"
"FI","predicted","-","0.94",,"PA2G4 (FI) RPL7A","true",,"PA2G4 (FI) RPL7A"
"FI","catalyze; complex; input","->","1.0",,"DDX5 (FI) HSPA8","true",,"DDX5 (FI) HSPA8"
"FI","complex; input","-","1.0",,"LAMTOR3 (FI) RAF1","true",,"LAMTOR3 (FI) RAF1"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPS4X (FI) RPS5","true",,"RPS4X (FI) RPS5"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) KRR1","true",,"EXOSC2 (FI) KRR1"
"FI","predicted","-","0.9",,"KHSRP (FI) PUF60","true",,"KHSRP (FI) PUF60"
"FI","complex","-","1.0",,"COL15A1 (FI) LAMA4","true",,"COL15A1 (FI) LAMA4"
"FI","complex","-","1.0",,"MRPL22 (FI) MRPL9","true",,"MRPL22 (FI) MRPL9"
"FI","predicted","-","0.9",,"CHD4 (FI) HNRNPC","true",,"CHD4 (FI) HNRNPC"
"FI","activated by; complex; input","<-","1.0",,"RRP9 (FI) WDR75","true",,"RRP9 (FI) WDR75"
"FI","predicted","-","0.94",,"BRAF (FI) HSP90AB1","true",,"BRAF (FI) HSP90AB1"
"FI","complex","-","1.0",,"COL5A2 (FI) LAMA4","true",,"COL5A2 (FI) LAMA4"
"FI","predicted","-","0.9",,"RRS1 (FI) UTP14A","true",,"RRS1 (FI) UTP14A"
"FI","activate","->","1.0",,"RBM28 (FI) UTP15","true",,"RBM28 (FI) UTP15"
"FI","reaction","-","1.0",,"NIP7 (FI) WDR43","true",,"NIP7 (FI) WDR43"
"FI","predicted","-","0.89",,"RPL7A (FI) RSL1D1","true",,"RPL7A (FI) RSL1D1"
"FI","predicted","-","0.97",,"GTPBP4 (FI) MRTO4","true",,"GTPBP4 (FI) MRTO4"
"FI","predicted","-","0.95",,"PLG (FI) SERPINE1","true",,"PLG (FI) SERPINE1"
"FI","activate","->","1.0",,"BOP1 (FI) WDR43","true",,"BOP1 (FI) WDR43"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) WDR3","true",,"EXOSC2 (FI) WDR3"
"FI","complex","-","1.0",,"COL5A2 (FI) LAMB4","true",,"COL5A2 (FI) LAMB4"
"FI","activated by; complex; input","<-","1.0",,"PWP2 (FI) WDR43","true",,"PWP2 (FI) WDR43"
"FI","complex; input","-","1.0",,"WDR43 (FI) WDR75","true",,"WDR43 (FI) WDR75"
"FI","catalyze","->","1.0",,"TPR (FI) XPOT","true",,"TPR (FI) XPOT"
"FI","predicted","-","0.97",,"EBNA1BP2 (FI) RPL7A","true",,"EBNA1BP2 (FI) RPL7A"
"FI","predicted","-","0.95",,"BRAF (FI) HSP90AA1","true",,"BRAF (FI) HSP90AA1"
"FI","PPrel: binding/association; complex; input","-","1.0",,"TUBA3E (FI) TUBB4A","true",,"TUBA3E (FI) TUBB4A"
"FI","PPrel: binding/association; complex; input","-","1.0",,"TUBA3E (FI) TUBB4B","true",,"TUBA3E (FI) TUBB4B"
"FI","predicted","-","0.91",,"CHD4 (FI) SF3B3","true",,"CHD4 (FI) SF3B3"
"FI","predicted","-","0.9",,"DIMT1 (FI) UTP14A","true",,"DIMT1 (FI) UTP14A"
"FI","complex","-","1.0",,"EFTUD2 (FI) PRPF6","true",,"EFTUD2 (FI) PRPF6"
"FI","complex; input","-","1.0",,"BOP1 (FI) WDR12","true",,"BOP1 (FI) WDR12"
"FI","reaction","-","1.0",,"RPS5 (FI) UTP15","true",,"RPS5 (FI) UTP15"
"FI","complex","-","1.0",,"EFTUD2 (FI) PRPF8","true",,"EFTUD2 (FI) PRPF8"
"FI","complex","-","1.0",,"EFTUD2 (FI) PRPF3","true",,"EFTUD2 (FI) PRPF3"
"FI","activate; complex; input","->","1.0",,"BOP1 (FI) WDR18","true",,"BOP1 (FI) WDR18"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL1 (FI) MRPS17","true",,"MRPL1 (FI) MRPS17"
"FI","complex","-","1.0",,"COL15A1 (FI) LAMC1","true",,"COL15A1 (FI) LAMC1"
"FI","activated by; complex; input","<-","1.0",,"PDCD11 (FI) WDR75","true",,"PDCD11 (FI) WDR75"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) WDR3","true",,"EXOSC9 (FI) WDR3"
"FI","predicted","-","0.95",,"DHX15 (FI) NOP58","true",,"DHX15 (FI) NOP58"
"FI","predicted","-","0.94",,"DHX15 (FI) NOP56","true",,"DHX15 (FI) NOP56"
"FI","predicted","-","0.93",,"HNRNPU (FI) NAT10","true",,"HNRNPU (FI) NAT10"
"FI","catalyze; complex; input","->","1.0",,"HNRNPC (FI) PUF60","true",,"HNRNPC (FI) PUF60"
"FI","complex","-","1.0",,"FIP1L1 (FI) PLRG1","true",,"FIP1L1 (FI) PLRG1"
"FI","PPrel: activation","->","1.0",,"KLKB1 (FI) PLG","true",,"KLKB1 (FI) PLG"
"FI","complex; input","-","1.0",,"CCNK (FI) SRRT","true",,"CCNK (FI) SRRT"
"FI","predicted","-","0.94",,"DHX15 (FI) PDCD11","true",,"DHX15 (FI) PDCD11"
"FI","complex","-","1.0",,"COL15A1 (FI) LAMB4","true",,"COL15A1 (FI) LAMB4"
"FI","activate","->","1.0",,"ITGB3 (FI) PIK3C2A","true",,"ITGB3 (FI) PIK3C2A"
"FI","activated by; complex; input","<-","1.0",,"NOP58 (FI) UTP15","true",,"NOP58 (FI) UTP15"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) UTP6","true",,"HEATR1 (FI) UTP6"
"FI","activated by","<-","1.0",,"PDCD11 (FI) RBM28","true",,"PDCD11 (FI) RBM28"
"FI","complex","-","1.0",,"EPS8L2 (FI) SPTBN1","true",,"EPS8L2 (FI) SPTBN1"
"FI","predicted","-","0.95",,"NIP7 (FI) WDR12","true",,"NIP7 (FI) WDR12"
"FI","predicted","-","0.89",,"CCT7 (FI) HSP90AA1","true",,"CCT7 (FI) HSP90AA1"
"FI","predicted","-","0.91",,"BAZ1B (FI) TOP2A","true",,"BAZ1B (FI) TOP2A"
"FI","complex","-","1.0",,"BAZ1B (FI) TOP2B","true",,"BAZ1B (FI) TOP2B"
"FI","predicted","-","0.91",,"PA2G4 (FI) RPL38","true",,"PA2G4 (FI) RPL38"
"FI","activated by","<-","1.0",,"FIP1L1 (FI) RANBP2","true",,"FIP1L1 (FI) RANBP2"
"FI","predicted","-","0.97",,"HSPA4 (FI) HSPD1","true",,"HSPA4 (FI) HSPD1"
"FI","catalyzed by","<-","1.0",,"CSNK1A1 (FI) PSMD13","true",,"CSNK1A1 (FI) PSMD13"
"FI","predicted","-","0.96",,"RPP30 (FI) UTP14A","true",,"RPP30 (FI) UTP14A"
"FI","complex","-","1.0",,"CDC5L (FI) PLRG1","true",,"CDC5L (FI) PLRG1"
"FI","activated by; complex; inhibited by; input","-","1.0",,"ESRP1 (FI) POLR2B","true",,"ESRP1 (FI) POLR2B"
"FI","complex; input","-","1.0",,"COL18A1 (FI) LAMC1","true",,"COL18A1 (FI) LAMC1"
"FI","predicted","-","0.94",,"HSP90AB1 (FI) RPAP3","true",,"HSP90AB1 (FI) RPAP3"
"FI","predicted","-","0.89",,"HSPD1 (FI) TCP1","true",,"HSPD1 (FI) TCP1"
"FI","predicted","-","0.9",,"DDX21 (FI) XRCC6","true",,"DDX21 (FI) XRCC6"
"FI","complex; input","-","1.0",,"ARPC5 (FI) HSPA8","true",,"ARPC5 (FI) HSPA8"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) KRR1","true",,"EXOSC9 (FI) KRR1"
"FI","predicted","-","0.89",,"MCM3 (FI) SSRP1","true",,"MCM3 (FI) SSRP1"
"FI","catalyzed by; complex; input","<-","1.0",,"RBM17 (FI) SRRT","true",,"RBM17 (FI) SRRT"
"FI","complex; input","-","1.0",,"PUF60 (FI) RBM42","true",,"PUF60 (FI) RBM42"
"FI","activated by; complex; input","<-","1.0",,"RRP9 (FI) UTP15","true",,"RRP9 (FI) UTP15"
"FI","complex","-","1.0",,"MRPL13 (FI) MRPL9","true",,"MRPL13 (FI) MRPL9"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) NOC4L","true",,"EXOSC2 (FI) NOC4L"
"FI","predicted","-","0.93",,"GTPBP4 (FI) NOP2","true",,"GTPBP4 (FI) NOP2"
"FI","complex; input","-","1.0",,"ITGB3 (FI) RAP1A","true",,"ITGB3 (FI) RAP1A"
"FI","predicted","-","0.91",,"FRG1 (FI) SART3","true",,"FRG1 (FI) SART3"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL12 (FI) MRPS30","true",,"MRPL12 (FI) MRPS30"
"FI","activate","->","1.0",,"BOP1 (FI) PDCD11","true",,"BOP1 (FI) PDCD11"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL43 (FI) MRPS7","true",,"MRPL43 (FI) MRPS7"
"FI","complex; input","-","1.0",,"CDK7 (FI) DDB1","true",,"CDK7 (FI) DDB1"
"FI","complex; input","-","1.0",,"RBM42 (FI) SRRT","true",,"RBM42 (FI) SRRT"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL43 (FI) MRPS2","true",,"MRPL43 (FI) MRPS2"
"FI","activate; complex; input","->","1.0",,"NOL6 (FI) WDR3","true",,"NOL6 (FI) WDR3"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DDX5 (FI) DHX15","true",,"DDX5 (FI) DHX15"
"FI","predicted","-","0.95",,"MAP7 (FI) TUBB4B","true",,"MAP7 (FI) TUBB4B"
"FI","complex; input","-","1.0",,"DHX9 (FI) SNRNP200","true",,"DHX9 (FI) SNRNP200"
"FI","complex; input","-","1.0",,"GFM1 (FI) MRPS7","true",,"GFM1 (FI) MRPS7"
"FI","predicted","-","0.9",,"EFTUD2 (FI) MCM7","true",,"EFTUD2 (FI) MCM7"
"FI","predicted","-","0.9",,"MCM7 (FI) XRCC5","true",,"MCM7 (FI) XRCC5"
"FI","predicted","-","0.91",,"HNRNPC (FI) SRPK1","true",,"HNRNPC (FI) SRPK1"
"FI","complex; input","-","1.0",,"GFM1 (FI) MRPS2","true",,"GFM1 (FI) MRPS2"
"FI","complex; input","-","1.0",,"KIF2A (FI) NUP133","true",,"KIF2A (FI) NUP133"
"FI","predicted","-","0.91",,"CCT7 (FI) HSP90AB1","true",,"CCT7 (FI) HSP90AB1"
"FI","catalyze","->","1.0",,"NUP107 (FI) TOP2A","true",,"NUP107 (FI) TOP2A"
"FI","predicted","-","0.99",,"HSPA4 (FI) HSPA8","true",,"HSPA4 (FI) HSPA8"
"FI","predicted","-","0.9",,"CDC5L (FI) SMC1A","true",,"CDC5L (FI) SMC1A"
"FI","predicted","-","0.95",,"EBNA1BP2 (FI) NOP2","true",,"EBNA1BP2 (FI) NOP2"
"FI","complex; input","-","1.0",,"CD14 (FI) CD36","true",,"CD14 (FI) CD36"
"FI","predicted","-","0.95",,"METTL1 (FI) NSUN2","true",,"METTL1 (FI) NSUN2"
"FI","predicted","-","0.95",,"REG1A (FI) REG1B","false",,"REG1A (FI) REG1B"
"FI","predicted","-","0.9",,"PRMT1 (FI) TUBA1B","true",,"PRMT1 (FI) TUBA1B"
"FI","activated by","<-","1.0",,"NOP58 (FI) RBM28","true",,"NOP58 (FI) RBM28"
"FI","complex; input","-","1.0",,"NUP98 (FI) PDS5A","true",,"NUP98 (FI) PDS5A"
"FI","activated by","<-","1.0",,"EMG1 (FI) NIP7","true",,"EMG1 (FI) NIP7"
"FI","reaction","-","1.0",,"RPS5 (FI) WDR75","true",,"RPS5 (FI) WDR75"
"FI","complex","-","1.0",,"KRR1 (FI) RRP9","true",,"KRR1 (FI) RRP9"
"FI","complex; input","-","1.0",,"EIF3B (FI) RPL13A","true",,"EIF3B (FI) RPL13A"
"FI","complex; input","-","1.0",,"KIF2A (FI) NUP107","true",,"KIF2A (FI) NUP107"
"FI","reaction","-","1.0",,"NIP7 (FI) UTP15","true",,"NIP7 (FI) UTP15"
"FI","complex; input","-","1.0",,"EFTUD2 (FI) SNRPA1","true",,"EFTUD2 (FI) SNRPA1"
"FI","complex","-","1.0",,"COL4A1 (FI) LAMB4","true",,"COL4A1 (FI) LAMB4"
"FI","predicted","-","0.96",,"DDX23 (FI) RBM28","true",,"DDX23 (FI) RBM28"
"FI","complex; input","-","1.0",,"PRPF6 (FI) SRRT","true",,"PRPF6 (FI) SRRT"
"FI","catalyze; complex; input","->","1.0",,"DDX23 (FI) RBM22","true",,"DDX23 (FI) RBM22"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL12 (FI) MRPS17","true",,"MRPL12 (FI) MRPS17"
"FI","complex; input","-","1.0",,"CARM1 (FI) DDX5","true",,"CARM1 (FI) DDX5"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) MPHOSPH10","true",,"EXOSC2 (FI) MPHOSPH10"
"FI","complex; input","-","1.0",,"RPS21 (FI) UPF1","true",,"RPS21 (FI) UPF1"
"FI","predicted","-","0.91",,"PRKDC (FI) TOP2A","true",,"PRKDC (FI) TOP2A"
"FI","predicted","-","0.9",,"CHD4 (FI) SSRP1","true",,"CHD4 (FI) SSRP1"
"FI","complex; input","-","1.0",,"NUP93 (FI) NUP98","true",,"NUP93 (FI) NUP98"
"FI","activated by; catalyzed by","<-","1.0",,"NOC4L (FI) XRN2","true",,"NOC4L (FI) XRN2"
"FI","PPrel: binding/association","-","1.0",,"ITGB3 (FI) VASP","true",,"ITGB3 (FI) VASP"
"FI","predicted","-","0.9",,"RSL1D1 (FI) WDR12","true",,"RSL1D1 (FI) WDR12"
"FI","complex","-","1.0",,"COL4A1 (FI) LAMA4","true",,"COL4A1 (FI) LAMA4"
"FI","activated by","<-","1.0",,"PWP2 (FI) RBM28","true",,"PWP2 (FI) RBM28"
"FI","predicted","-","0.94",,"BAZ1B (FI) BAZ2A","true",,"BAZ1B (FI) BAZ2A"
"FI","complex","-","1.0",,"DDX46 (FI) FIP1L1","true",,"DDX46 (FI) FIP1L1"
"FI","predicted","-","0.89",,"HNRNPC (FI) PRMT1","true",,"HNRNPC (FI) PRMT1"
"FI","complex","-","1.0",,"NOC4L (FI) PWP2","true",,"NOC4L (FI) PWP2"
"FI","predicted","-","0.91",,"DDB1 (FI) SMC1A","true",,"DDB1 (FI) SMC1A"
"FI","complex; input","-","1.0",,"NUP35 (FI) NUP88","true",,"NUP35 (FI) NUP88"
"FI","predicted","-","0.92",,"CHD4 (FI) DDX21","true",,"CHD4 (FI) DDX21"
"FI","predicted","-","0.92",,"MRTO4 (FI) NIP7","true",,"MRTO4 (FI) NIP7"
"FI","complex","-","1.0",,"DDX23 (FI) SNRNP200","true",,"DDX23 (FI) SNRNP200"
"FI","activated by","<-","1.0",,"APOA1 (FI) PLTP","true",,"APOA1 (FI) PLTP"
"FI","activated by; complex; input","<-","1.0",,"PWP2 (FI) UTP15","true",,"PWP2 (FI) UTP15"
"FI","predicted","-","0.92",,"HNRNPU (FI) TRIM25","true",,"HNRNPU (FI) TRIM25"
"FI","complex; input","-","1.0",,"FIP1L1 (FI) THOC2","true",,"FIP1L1 (FI) THOC2"
"FI","complex; input","-","1.0",,"NUP43 (FI) RANGAP1","true",,"NUP43 (FI) RANGAP1"
"FI","complex","-","1.0",,"DDX23 (FI) RBM42","true",,"DDX23 (FI) RBM42"
"FI","activate; input","->","1.0",,"NUP107 (FI) THOC2","true",,"NUP107 (FI) THOC2"
"FI","complex; input","-","1.0",,"DDX23 (FI) DDX5","true",,"DDX23 (FI) DDX5"
"FI","predicted","-","0.91",,"NOP2 (FI) WDR12","true",,"NOP2 (FI) WDR12"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"DHX15 (FI) SNRPA1","true",,"DHX15 (FI) SNRPA1"
"FI","predicted","-","0.89",,"DHX9 (FI) NUP153","true",,"DHX9 (FI) NUP153"
"FI","complex; input","-","1.0",,"NUP35 (FI) NUP98","true",,"NUP35 (FI) NUP98"
"FI","catalyzed by; complex; input","<-","1.0",,"HSPA8 (FI) POLR2B","true",,"HSPA8 (FI) POLR2B"
"FI","catalyzed by; complex; input","<-","1.0",,"PLRG1 (FI) SF3B3","true",,"PLRG1 (FI) SF3B3"
"FI","catalyze; complex; input","->","1.0",,"NUP133 (FI) RANBP2","true",,"NUP133 (FI) RANBP2"
"FI","complex; input","-","1.0",,"NUP35 (FI) NUP93","true",,"NUP35 (FI) NUP93"
"FI","complex","-","1.0",,"COL4A1 (FI) LAMC1","true",,"COL4A1 (FI) LAMC1"
"FI","catalyze","->","1.0",,"NUP98 (FI) XPOT","true",,"NUP98 (FI) XPOT"
"FI","predicted","-","0.99",,"EBNA1BP2 (FI) NOL6","true",,"EBNA1BP2 (FI) NOL6"
"FI","catalyze","->","1.0",,"EXOSC2 (FI) NOL6","true",,"EXOSC2 (FI) NOL6"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL37 (FI) PTCD3","true",,"MRPL37 (FI) PTCD3"
"FI","complex; input","-","1.0",,"DHX9 (FI) EFTUD2","true",,"DHX9 (FI) EFTUD2"
"FI","predicted","-","0.95",,"HSPA8 (FI) TCP1","true",,"HSPA8 (FI) TCP1"
"FI","catalyzed by; complex; input","<-","1.0",,"MRPL37 (FI) MRPS18B","true",,"MRPL37 (FI) MRPS18B"
"FI","activated by; complex; input","<-","1.0",,"UTP14A (FI) WDR43","true",,"UTP14A (FI) WDR43"
"FI","complex; input","-","1.0",,"CCNK (FI) SSRP1","true",,"CCNK (FI) SSRP1"
"FI","complex","-","1.0",,"MPHOSPH10 (FI) NOP56","true",,"MPHOSPH10 (FI) NOP56"
"FI","complex","-","1.0",,"MPHOSPH10 (FI) NOP58","true",,"MPHOSPH10 (FI) NOP58"
"FI","catalyze","->","1.0",,"NUP62 (FI) TOP2A","true",,"NUP62 (FI) TOP2A"
"FI","catalyze","->","1.0",,"EXOSC9 (FI) NOL6","true",,"EXOSC9 (FI) NOL6"
"FI","complex","-","1.0",,"SF3B3 (FI) SNRPA1","true",,"SF3B3 (FI) SNRPA1"
"FI","activated by","<-","1.0",,"FIP1L1 (FI) NUP153","true",,"FIP1L1 (FI) NUP153"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"RPL38 (FI) RPS21","true",,"RPL38 (FI) RPS21"
"FI","complex; input","-","1.0",,"PRPF6 (FI) SMU1","true",,"PRPF6 (FI) SMU1"
"FI","complex; input","-","1.0",,"NUP153 (FI) RANGAP1","true",,"NUP153 (FI) RANGAP1"
"FI","catalyze; complex; input","->","1.0",,"DDX5 (FI) PUF60","true",,"DDX5 (FI) PUF60"
"FI","complex","-","1.0",,"NOP56 (FI) PDCD11","true",,"NOP56 (FI) PDCD11"
"FI","activated by","<-","1.0",,"PIK3C2A (FI) VTN","true",,"PIK3C2A (FI) VTN"
"FI","predicted","-","0.89",,"MCM4 (FI) TOP2A","true",,"MCM4 (FI) TOP2A"
"FI","predicted","-","0.96",,"CFH (FI) CFHR1","true",,"CFH (FI) CFHR1"
"FI","PPrel: inhibited by","|-","1.0",,"F9 (FI) SERPINC1","true",,"F9 (FI) SERPINC1"
"FI","catalyze; complex; input","->","1.0",,"CTDP1 (FI) POLR2B","true",,"CTDP1 (FI) POLR2B"
"FI","predicted","-","0.96",,"SMARCA1 (FI) SSRP1","true",,"SMARCA1 (FI) SSRP1"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"C1QA (FI) C1QB","true",,"C1QA (FI) C1QB"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"C1QA (FI) C1QC","true",,"C1QA (FI) C1QC"
"FI","predicted","-","0.9",,"CHD4 (FI) PUF60","true",,"CHD4 (FI) PUF60"
"FI","activate; input","->","1.0",,"NUP153 (FI) THOC2","true",,"NUP153 (FI) THOC2"
"FI","activated by","<-","1.0",,"FIP1L1 (FI) NUP35","true",,"FIP1L1 (FI) NUP35"
"FI","complex","-","1.0",,"NOP56 (FI) UTP14A","true",,"NOP56 (FI) UTP14A"
"FI","catalyze","->","1.0",,"NUP35 (FI) TOP2A","true",,"NUP35 (FI) TOP2A"
"FI","complex; input","-","1.0",,"NUP35 (FI) TPR","true",,"NUP35 (FI) TPR"
"FI","predicted","-","0.9",,"DDX21 (FI) ZC3HAV1","true",,"DDX21 (FI) ZC3HAV1"
